"choice","nonchoice","value","rt","pair","valence","iter","med","ord_sbj","not_cond1","not_cond2","dmed"
1,2,1,0.982,2,2,113,"on",6,1,3,1
1,2,1,0.948,1,2,113,"on",6,2,3,1
1,2,1,0.843,3,2,113,"on",6,1,2,1
1,2,1,0.851,1,2,114,"on",6,2,3,1
1,2,1,1.02,2,2,114,"on",6,1,3,1
1,2,1,0.945,3,2,114,"on",6,1,2,1
1,2,0,0.892,3,1,115,"on",6,1,2,1
2,1,0,-1.146,1,1,115,"on",6,2,3,1
1,2,1,0.606,2,2,115,"on",6,1,3,1
1,2,0,0.881,2,1,116,"on",6,1,3,1
1,2,1,1.576,3,2,116,"on",6,1,2,1
1,2,1,0.87,1,2,116,"on",6,2,3,1
1,2,1,1.955,2,2,117,"on",6,1,3,1
1,2,0,0.773,3,1,117,"on",6,1,2,1
1,2,1,1.227,1,2,117,"on",6,2,3,1
1,2,1,0.711,2,2,118,"on",6,1,3,1
1,2,1,0.733,1,2,118,"on",6,2,3,1
1,2,1,1.038,3,2,118,"on",6,1,2,1
1,2,1,1.084,2,2,119,"on",6,1,3,1
2,1,0,-1.738,1,1,119,"on",6,2,3,1
1,2,0,2.122,3,1,119,"on",6,1,2,1
1,2,1,0.793,2,2,120,"on",6,1,3,1
1,2,1,1.876,3,2,120,"on",6,1,2,1
2,1,1,-1.637,1,2,120,"on",6,2,3,1
2,1,0,-1.754,1,1,1,"on",7,2,3,1
1,2,1,1.524,2,2,1,"on",7,1,3,1
2,1,0,-2.06,3,1,1,"on",7,1,2,1
2,1,0,-0.976,3,1,2,"on",7,1,2,1
2,1,0,-1.019,2,1,2,"on",7,1,3,1
1,2,1,2.001,1,2,2,"on",7,2,3,1
1,2,0,1.188,3,1,3,"on",7,1,2,1
1,2,1,0.85,1,2,3,"on",7,2,3,1
1,2,0,1.489,2,1,3,"on",7,1,3,1
2,1,1,-2.317,1,2,4,"on",7,2,3,1
1,2,0,1.673,3,1,4,"on",7,1,2,1
2,1,0,-1.265,2,1,4,"on",7,1,3,1
2,1,0,-1.182,2,1,5,"on",7,1,3,1
2,1,0,-2.172,1,1,5,"on",7,2,3,1
1,2,0,2.099,3,1,5,"on",7,1,2,1
1,2,1,1.497,3,2,6,"on",7,1,2,1
2,1,1,-1.173,1,2,6,"on",7,2,3,1
1,2,0,0.784,2,1,6,"on",7,1,3,1
2,1,0,-2.013,3,1,7,"on",7,1,2,1
2,1,1,-1.969,2,2,7,"on",7,1,3,1
2,1,0,-2.175,1,1,7,"on",7,2,3,1
2,1,1,-2.305,3,2,8,"on",7,1,2,1
1,2,1,2.532,1,2,8,"on",7,2,3,1
1,2,1,2.45,2,2,8,"on",7,1,3,1
1,2,1,3.943,2,2,9,"on",7,1,3,1
1,2,1,1.378,1,2,9,"on",7,2,3,1
2,1,0,-1.843,3,1,9,"on",7,1,2,1
1,2,1,2.661,2,2,10,"on",7,1,3,1
2,1,0,-2.487,1,1,10,"on",7,2,3,1
2,1,1,-1.386,3,2,10,"on",7,1,2,1
2,1,0,-1.863,3,1,11,"on",7,1,2,1
1,2,1,1.033,2,2,11,"on",7,1,3,1
1,2,1,0.718,1,2,11,"on",7,2,3,1
1,2,0,0.74,2,1,12,"on",7,1,3,1
1,2,1,1.676,1,2,12,"on",7,2,3,1
2,1,1,-1.269,3,2,12,"on",7,1,2,1
2,1,1,-1.721,2,2,13,"on",7,1,3,1
2,1,1,-2.967,1,2,13,"on",7,2,3,1
1,2,0,0.856,3,1,13,"on",7,1,2,1
2,1,1,-2.611,3,2,14,"on",7,1,2,1
2,1,1,-0.845,1,2,14,"on",7,2,3,1
1,2,1,0.913,2,2,14,"on",7,1,3,1
1,2,0,0.883,3,1,15,"on",7,1,2,1
1,2,1,1.066,1,2,15,"on",7,2,3,1
1,2,1,2.07,2,2,15,"on",7,1,3,1
1,2,1,1.488,3,2,16,"on",7,1,2,1
1,2,1,1.955,2,2,16,"on",7,1,3,1
1,2,0,1.81,1,1,16,"on",7,2,3,1
2,1,1,-2.901,3,2,17,"on",7,1,2,1
1,2,1,1.131,1,2,17,"on",7,2,3,1
1,2,1,0.965,2,2,17,"on",7,1,3,1
2,1,0,-1.308,1,1,18,"on",7,2,3,1
1,2,1,1.888,2,2,18,"on",7,1,3,1
2,1,0,-1.236,3,1,18,"on",7,1,2,1
1,2,1,1.138,2,2,19,"on",7,1,3,1
1,2,1,1.037,1,2,19,"on",7,2,3,1
1,2,1,3.09,3,2,19,"on",7,1,2,1
2,1,0,-1.814,3,1,20,"on",7,1,2,1
2,1,0,-0.998,2,1,20,"on",7,1,3,1
1,2,1,0.845,1,2,20,"on",7,2,3,1
1,2,0,0.991,3,1,21,"on",7,1,2,1
2,1,0,-0.746,2,1,21,"on",7,1,3,1
1,2,1,1.204,1,2,21,"on",7,2,3,1
1,2,1,0.981,2,2,22,"on",7,1,3,1
1,2,0,1.172,3,1,22,"on",7,1,2,1
1,2,0,2.558,1,1,22,"on",7,2,3,1
1,2,1,1.222,2,2,23,"on",7,1,3,1
2,1,1,-1.124,3,2,23,"on",7,1,2,1
1,2,1,0.68,1,2,23,"on",7,2,3,1
1,2,1,1.947,2,2,24,"on",7,1,3,1
2,1,0,-1.252,1,1,24,"on",7,2,3,1
1,2,1,1.795,3,2,24,"on",7,1,2,1
1,2,1,1.618,2,2,25,"on",7,1,3,1
1,2,1,1.139,1,2,25,"on",7,2,3,1
2,1,0,-1.445,3,1,25,"on",7,1,2,1
1,2,0,0.799,2,1,26,"on",7,1,3,1
1,2,0,1.106,1,1,26,"on",7,2,3,1
1,2,1,1.599,3,2,26,"on",7,1,2,1
1,2,0,0.932,2,1,27,"on",7,1,3,1
2,1,1,-2.599,3,2,27,"on",7,1,2,1
1,2,0,1.093,1,1,27,"on",7,2,3,1
2,1,1,-1.862,1,2,28,"on",7,2,3,1
2,1,0,-2.783,2,1,28,"on",7,1,3,1
2,1,0,-0.893,3,1,28,"on",7,1,2,1
2,1,1,-0.908,3,2,29,"on",7,1,2,1
1,2,0,1.206,2,1,29,"on",7,1,3,1
1,2,1,1.634,1,2,29,"on",7,2,3,1
2,1,0,-1.789,1,1,30,"on",7,2,3,1
1,2,1,0.822,2,2,30,"on",7,1,3,1
1,2,0,1.116,3,1,30,"on",7,1,2,1
2,1,0,-0.814,3,1,31,"on",7,1,2,1
1,2,1,3.487,2,2,31,"on",7,1,3,1
1,2,1,2.176,1,2,31,"on",7,2,3,1
1,2,1,2.229,1,2,32,"on",7,2,3,1
2,1,1,-1.423,3,2,32,"on",7,1,2,1
1,2,1,2.413,2,2,32,"on",7,1,3,1
1,2,1,1.115,1,2,33,"on",7,2,3,1
1,2,1,1.732,2,2,33,"on",7,1,3,1
2,1,0,-1.477,3,1,33,"on",7,1,2,1
1,2,1,1.606,3,2,34,"on",7,1,2,1
1,2,1,1.728,1,2,34,"on",7,2,3,1
1,2,0,0.932,2,1,34,"on",7,1,3,1
2,1,0,-1.759,3,1,35,"on",7,1,2,1
1,2,1,2.281,2,2,35,"on",7,1,3,1
1,2,1,0.592,1,2,35,"on",7,2,3,1
1,2,1,1.08,2,2,36,"on",7,1,3,1
2,1,0,-1.216,3,1,36,"on",7,1,2,1
1,2,1,0.913,1,2,36,"on",7,2,3,1
1,2,0,0.775,1,1,37,"on",7,2,3,1
2,1,0,-1.412,3,1,37,"on",7,1,2,1
1,2,1,1.081,2,2,37,"on",7,1,3,1
1,2,1,0.791,1,2,38,"on",7,2,3,1
1,2,1,2.104,3,2,38,"on",7,1,2,1
1,2,1,0.853,2,2,38,"on",7,1,3,1
1,2,1,0.643,1,2,39,"on",7,2,3,1
2,1,0,-1.666,2,1,39,"on",7,1,3,1
1,2,0,1.651,3,1,39,"on",7,1,2,1
1,2,1,1.261,3,2,40,"on",7,1,2,1
1,2,0,1.88,2,1,40,"on",7,1,3,1
1,2,1,1.213,1,2,40,"on",7,2,3,1
2,1,1,-0.502,3,2,1,"on",8,1,2,1
2,1,0,-0.649,1,1,1,"on",8,2,3,1
2,1,0,-0.574,2,1,1,"on",8,1,3,1
2,1,1,-0.563,1,2,2,"on",8,2,3,1
2,1,0,-0.565,2,1,2,"on",8,1,3,1
2,1,1,-0.501,3,2,2,"on",8,1,2,1
1,2,1,0.494,1,2,3,"on",8,2,3,1
2,1,0,-1.467,2,1,3,"on",8,1,3,1
2,1,0,-0.593,3,1,3,"on",8,1,2,1
2,1,1,-0.581,3,2,4,"on",8,1,2,1
1,2,0,0.87,2,1,4,"on",8,1,3,1
1,2,1,0.535,1,2,4,"on",8,2,3,1
2,1,0,-0.771,2,1,5,"on",8,1,3,1
1,2,1,0.435,1,2,5,"on",8,2,3,1
1,2,0,1.309,3,1,5,"on",8,1,2,1
2,1,1,-0.792,3,2,6,"on",8,1,2,1
1,2,1,0.829,2,2,6,"on",8,1,3,1
1,2,1,1.043,1,2,6,"on",8,2,3,1
1,2,0,1.006,3,1,7,"on",8,1,2,1
2,1,0,-0.75,2,1,7,"on",8,1,3,1
1,2,1,0.705,1,2,7,"on",8,2,3,1
1,2,1,1.025,1,2,8,"on",8,2,3,1
2,1,1,-1.693,3,2,8,"on",8,1,2,1
2,1,0,-1.137,2,1,8,"on",8,1,3,1
1,2,1,1.424,2,2,9,"on",8,1,3,1
1,2,1,0.835,1,2,9,"on",8,2,3,1
2,1,1,-1.317,3,2,9,"on",8,1,2,1
2,1,1,-1.251,3,2,10,"on",8,1,2,1
1,2,1,1.147,2,2,10,"on",8,1,3,1
1,2,1,0.646,1,2,10,"on",8,2,3,1
1,2,1,1.484,2,2,11,"on",8,1,3,1
1,2,1,0.747,1,2,11,"on",8,2,3,1
2,1,1,-1.046,3,2,11,"on",8,1,2,1
1,2,1,0.863,1,2,12,"on",8,2,3,1
1,2,0,0.903,2,1,12,"on",8,1,3,1
2,1,1,-0.8,3,2,12,"on",8,1,2,1
2,1,0,-0.811,3,1,13,"on",8,1,2,1
2,1,1,-1.171,2,2,13,"on",8,1,3,1
1,2,1,0.647,1,2,13,"on",8,2,3,1
1,2,1,1.301,1,2,14,"on",8,2,3,1
2,1,0,-1.893,3,1,14,"on",8,1,2,1
2,1,1,-1.317,2,2,14,"on",8,1,3,1
1,2,0,1.35,3,1,15,"on",8,1,2,1
1,2,0,1.272,1,1,15,"on",8,2,3,1
2,1,0,-1.43,2,1,15,"on",8,1,3,1
2,1,0,-0.673,2,1,16,"on",8,1,3,1
1,2,1,0.578,1,2,16,"on",8,2,3,1
2,1,0,-1.018,3,1,16,"on",8,1,2,1
1,2,1,1.677,2,2,17,"on",8,1,3,1
2,1,0,-1.033,3,1,17,"on",8,1,2,1
1,2,0,0.798,1,1,17,"on",8,2,3,1
1,2,0,1.158,3,1,18,"on",8,1,2,1
1,2,1,0.624,1,2,18,"on",8,2,3,1
2,1,0,-1.154,2,1,18,"on",8,1,3,1
1,2,1,0.793,1,2,19,"on",8,2,3,1
2,1,1,-1.438,2,2,19,"on",8,1,3,1
1,2,0,1.087,3,1,19,"on",8,1,2,1
1,2,1,1.726,3,2,20,"on",8,1,2,1
2,1,1,-0.83,1,2,20,"on",8,2,3,1
1,2,1,0.686,2,2,20,"on",8,1,3,1
1,2,1,1.076,1,2,21,"on",8,2,3,1
2,1,0,-0.817,2,1,21,"on",8,1,3,1
1,2,0,1.054,3,1,21,"on",8,1,2,1
1,2,1,0.654,1,2,22,"on",8,2,3,1
2,1,0,-0.779,2,1,22,"on",8,1,3,1
1,2,1,0.951,3,2,22,"on",8,1,2,1
2,1,0,-0.919,3,1,23,"on",8,1,2,1
1,2,0,0.77,1,1,23,"on",8,2,3,1
2,1,1,-0.568,2,2,23,"on",8,1,3,1
1,2,1,1.052,3,2,24,"on",8,1,2,1
1,2,0,1.103,2,1,24,"on",8,1,3,1
1,2,1,0.558,1,2,24,"on",8,2,3,1
2,1,0,-1.079,1,1,25,"on",8,2,3,1
2,1,0,-0.704,3,1,25,"on",8,1,2,1
1,2,1,1.376,2,2,25,"on",8,1,3,1
1,2,1,1.021,3,2,26,"on",8,1,2,1
1,2,1,0.902,1,2,26,"on",8,2,3,1
2,1,0,-0.659,2,1,26,"on",8,1,3,1
2,1,1,-0.995,3,2,27,"on",8,1,2,1
1,2,1,1.836,1,2,27,"on",8,2,3,1
2,1,0,-0.769,2,1,27,"on",8,1,3,1
1,2,1,0.913,1,2,28,"on",8,2,3,1
1,2,1,1.105,2,2,28,"on",8,1,3,1
1,2,1,1.079,3,2,28,"on",8,1,2,1
1,2,1,1.937,1,2,29,"on",8,2,3,1
1,2,1,0.964,3,2,29,"on",8,1,2,1
1,2,0,0.652,2,1,29,"on",8,1,3,1
1,2,0,0.859,3,1,30,"on",8,1,2,1
1,2,1,0.783,2,2,30,"on",8,1,3,1
1,2,1,0.567,1,2,30,"on",8,2,3,1
1,2,0,2.016,3,1,31,"on",8,1,2,1
1,2,1,0.417,1,2,31,"on",8,2,3,1
1,2,0,1.318,2,1,31,"on",8,1,3,1
1,2,1,0.937,2,2,32,"on",8,1,3,1
1,2,1,0.754,1,2,32,"on",8,2,3,1
1,2,1,0.951,3,2,32,"on",8,1,2,1
1,2,1,1.229,3,2,33,"on",8,1,2,1
1,2,0,1.246,2,1,33,"on",8,1,3,1
1,2,0,0.642,1,1,33,"on",8,2,3,1
1,2,1,0.545,1,2,34,"on",8,2,3,1
2,1,0,-0.888,2,1,34,"on",8,1,3,1
1,2,1,0.868,3,2,34,"on",8,1,2,1
1,2,0,0.638,1,1,35,"on",8,2,3,1
2,1,0,-0.569,2,1,35,"on",8,1,3,1
1,2,0,0.671,3,1,35,"on",8,1,2,1
2,1,1,-0.709,2,2,36,"on",8,1,3,1
1,2,0,0.987,3,1,36,"on",8,1,2,1
1,2,0,0.357,1,1,36,"on",8,2,3,1
2,1,0,-0.845,2,1,37,"on",8,1,3,1
2,1,0,-0.662,3,1,37,"on",8,1,2,1
1,2,1,0.421,1,2,37,"on",8,2,3,1
1,2,1,0.633,1,2,38,"on",8,2,3,1
2,1,1,-1.156,2,2,38,"on",8,1,3,1
2,1,0,-0.881,3,1,38,"on",8,1,2,1
2,1,0,-0.805,3,1,39,"on",8,1,2,1
2,1,0,-0.583,2,1,39,"on",8,1,3,1
1,2,1,0.642,1,2,39,"on",8,2,3,1
1,2,0,1.185,3,1,40,"on",8,1,2,1
2,1,0,-0.518,2,1,40,"on",8,1,3,1
1,2,1,0.583,1,2,40,"on",8,2,3,1
2,1,0,-0.707,3,1,41,"on",8,1,2,1
1,2,0,0.574,1,1,41,"on",8,2,3,1
2,1,0,-0.679,2,1,41,"on",8,1,3,1
1,2,1,0.723,3,2,42,"on",8,1,2,1
1,2,1,0.753,1,2,42,"on",8,2,3,1
1,2,1,0.789,2,2,42,"on",8,1,3,1
1,2,1,1.175,2,2,43,"on",8,1,3,1
1,2,1,0.802,1,2,43,"on",8,2,3,1
1,2,0,0.426,3,1,43,"on",8,1,2,1
2,1,1,-1.203,3,2,44,"on",8,1,2,1
1,2,0,0.819,2,1,44,"on",8,1,3,1
1,2,0,0.635,1,1,44,"on",8,2,3,1
1,2,0,0.464,1,1,45,"on",8,2,3,1
2,1,1,-0.464,3,2,45,"on",8,1,2,1
2,1,0,-0.668,2,1,45,"on",8,1,3,1
1,2,1,0.818,3,2,46,"on",8,1,2,1
1,2,1,0.689,1,2,46,"on",8,2,3,1
1,2,1,0.863,2,2,46,"on",8,1,3,1
1,2,1,0.995,2,2,47,"on",8,1,3,1
1,2,1,0.611,1,2,47,"on",8,2,3,1
1,2,1,0.961,3,2,47,"on",8,1,2,1
1,2,1,0.696,2,2,48,"on",8,1,3,1
1,2,1,0.746,1,2,48,"on",8,2,3,1
1,2,1,0.734,3,2,48,"on",8,1,2,1
1,2,0,2.521,3,1,49,"on",8,1,2,1
1,2,0,1.006,2,1,49,"on",8,1,3,1
1,2,1,0.577,1,2,49,"on",8,2,3,1
2,1,0,-1.564,1,1,50,"on",8,2,3,1
1,2,1,0.986,3,2,50,"on",8,1,2,1
1,2,0,0.778,2,1,50,"on",8,1,3,1
1,2,1,0.531,1,2,51,"on",8,2,3,1
1,2,0,1.563,2,1,51,"on",8,1,3,1
2,1,1,-0.672,3,2,51,"on",8,1,2,1
1,2,1,0.936,3,2,52,"on",8,1,2,1
1,2,0,0.765,2,1,52,"on",8,1,3,1
1,2,1,0.594,1,2,52,"on",8,2,3,1
1,2,1,0.629,1,2,53,"on",8,2,3,1
1,2,0,1.218,2,1,53,"on",8,1,3,1
2,1,0,-0.674,3,1,53,"on",8,1,2,1
1,2,1,0.611,1,2,54,"on",8,2,3,1
1,2,1,0.968,3,2,54,"on",8,1,2,1
1,2,1,0.802,2,2,54,"on",8,1,3,1
1,2,0,0.632,3,1,55,"on",8,1,2,1
2,1,0,-0.899,1,1,55,"on",8,2,3,1
1,2,1,0.768,2,2,55,"on",8,1,3,1
1,2,0,0.714,2,1,56,"on",8,1,3,1
1,2,0,1.087,3,1,56,"on",8,1,2,1
1,2,1,0.565,1,2,56,"on",8,2,3,1
1,2,1,0.765,1,2,57,"on",8,2,3,1
1,2,1,0.793,3,2,57,"on",8,1,2,1
1,2,0,0.538,2,1,57,"on",8,1,3,1
1,2,1,0.562,1,2,58,"on",8,2,3,1
1,2,0,0.582,3,1,58,"on",8,1,2,1
2,1,0,-1.029,2,1,58,"on",8,1,3,1
1,2,1,0.937,2,2,59,"on",8,1,3,1
1,2,1,1.069,3,2,59,"on",8,1,2,1
1,2,0,0.701,1,1,59,"on",8,2,3,1
2,1,0,-0.842,2,1,60,"on",8,1,3,1
1,2,1,0.82,3,2,60,"on",8,1,2,1
1,2,1,0.554,1,2,60,"on",8,2,3,1
2,1,0,-3.017,2,1,1,"on",9,1,3,1
1,2,1,1.175,1,2,1,"on",9,2,3,1
2,1,0,-1.283,3,1,1,"on",9,1,2,1
1,2,1,1.703,2,2,2,"on",9,1,3,1
1,2,1,1.422,3,2,2,"on",9,1,2,1
1,2,1,1.051,1,2,2,"on",9,2,3,1
2,1,0,-0.723,3,1,3,"on",9,1,2,1
1,2,1,0.847,1,2,3,"on",9,2,3,1
1,2,0,1.217,2,1,3,"on",9,1,3,1
1,2,1,0.75,1,2,4,"on",9,2,3,1
2,1,1,-0.689,2,2,4,"on",9,1,3,1
2,1,0,-1.042,3,1,4,"on",9,1,2,1
2,1,1,-0.726,3,2,5,"on",9,1,2,1
1,2,0,0.748,2,1,5,"on",9,1,3,1
1,2,1,0.691,1,2,5,"on",9,2,3,1
2,1,1,-0.869,2,2,6,"on",9,1,3,1
1,2,1,0.591,1,2,6,"on",9,2,3,1
1,2,1,0.715,3,2,6,"on",9,1,2,1
1,2,0,0.831,3,1,7,"on",9,1,2,1
1,2,1,0.802,1,2,7,"on",9,2,3,1
1,2,1,0.655,2,2,7,"on",9,1,3,1
1,2,1,0.704,1,2,8,"on",9,2,3,1
1,2,0,0.663,2,1,8,"on",9,1,3,1
1,2,1,0.834,3,2,8,"on",9,1,2,1
1,2,1,0.892,3,2,9,"on",9,1,2,1
1,2,1,0.364,2,2,9,"on",9,1,3,1
1,2,1,0.642,1,2,9,"on",9,2,3,1
2,1,1,-1.026,3,2,10,"on",9,1,2,1
2,1,1,-0.701,2,2,10,"on",9,1,3,1
1,2,1,0.541,1,2,10,"on",9,2,3,1
1,2,1,0.619,1,2,11,"on",9,2,3,1
1,2,1,0.824,3,2,11,"on",9,1,2,1
1,2,1,0.388,2,2,11,"on",9,1,3,1
1,2,1,0.429,1,2,12,"on",9,2,3,1
2,1,0,-0.463,2,1,12,"on",9,1,3,1
1,2,1,0.904,3,2,12,"on",9,1,2,1
1,2,1,0.551,1,2,13,"on",9,2,3,1
1,2,1,0.706,2,2,13,"on",9,1,3,1
1,2,0,0.766,3,1,13,"on",9,1,2,1
2,1,1,-0.612,3,2,14,"on",9,1,2,1
2,1,1,-0.545,2,2,14,"on",9,1,3,1
1,2,0,0.392,1,1,14,"on",9,2,3,1
1,2,0,0.874,2,1,15,"on",9,1,3,1
2,1,0,-0.714,3,1,15,"on",9,1,2,1
1,2,1,0.655,1,2,15,"on",9,2,3,1
2,1,1,-0.911,2,2,16,"on",9,1,3,1
1,2,1,1.075,1,2,16,"on",9,2,3,1
1,2,1,0.802,3,2,16,"on",9,1,2,1
1,2,1,1.005,3,2,17,"on",9,1,2,1
1,2,0,0.859,2,1,17,"on",9,1,3,1
1,2,1,0.624,1,2,17,"on",9,2,3,1
2,1,1,-0.743,2,2,18,"on",9,1,3,1
1,2,1,0.633,1,2,18,"on",9,2,3,1
1,2,0,0.774,3,1,18,"on",9,1,2,1
1,2,1,1.106,2,2,19,"on",9,1,3,1
1,2,1,0.652,1,2,19,"on",9,2,3,1
1,2,1,0.84,3,2,19,"on",9,1,2,1
1,2,1,0.586,1,2,20,"on",9,2,3,1
2,1,0,-0.493,2,1,20,"on",9,1,3,1
2,1,0,-0.663,3,1,20,"on",9,1,2,1
1,2,1,0.914,1,2,21,"on",9,2,3,1
1,2,1,0.754,2,2,21,"on",9,1,3,1
1,2,1,0.867,3,2,21,"on",9,1,2,1
2,1,0,-1.376,1,1,22,"on",9,2,3,1
1,2,1,1.662,3,2,22,"on",9,1,2,1
1,2,1,0.903,2,2,22,"on",9,1,3,1
1,2,1,0.977,3,2,23,"on",9,1,2,1
1,2,1,0.94,2,2,23,"on",9,1,3,1
1,2,1,0.916,1,2,23,"on",9,2,3,1
1,2,0,0.944,3,1,24,"on",9,1,2,1
1,2,1,0.66,1,2,24,"on",9,2,3,1
1,2,0,0.902,2,1,24,"on",9,1,3,1
1,2,0,0.589,3,1,25,"on",9,1,2,1
2,1,0,-0.641,2,1,25,"on",9,1,3,1
1,2,1,0.423,1,2,25,"on",9,2,3,1
1,2,1,0.516,2,2,26,"on",9,1,3,1
1,2,1,0.734,1,2,26,"on",9,2,3,1
2,1,0,-0.697,3,1,26,"on",9,1,2,1
1,2,0,0.742,3,1,27,"on",9,1,2,1
1,2,1,0.611,1,2,27,"on",9,2,3,1
2,1,0,-0.927,2,1,27,"on",9,1,3,1
2,1,0,-0.762,2,1,28,"on",9,1,3,1
2,1,1,-0.939,3,2,28,"on",9,1,2,1
1,2,1,0.781,1,2,28,"on",9,2,3,1
1,2,1,1.016,2,2,29,"on",9,1,3,1
1,2,1,0.818,3,2,29,"on",9,1,2,1
1,2,1,0.419,1,2,29,"on",9,2,3,1
1,2,1,0.864,3,2,30,"on",9,1,2,1
1,2,1,0.591,1,2,30,"on",9,2,3,1
1,2,0,0.529,2,1,30,"on",9,1,3,1
1,2,1,0.393,2,2,31,"on",9,1,3,1
1,2,1,0.858,3,2,31,"on",9,1,2,1
1,2,1,0.474,1,2,31,"on",9,2,3,1
1,2,1,0.638,2,2,32,"on",9,1,3,1
1,2,1,0.774,3,2,32,"on",9,1,2,1
1,2,1,0.393,1,2,32,"on",9,2,3,1
1,2,0,0.64,3,1,33,"on",9,1,2,1
1,2,1,0.498,1,2,33,"on",9,2,3,1
2,1,0,-1.653,2,1,33,"on",9,1,3,1
1,2,1,0.858,2,2,34,"on",9,1,3,1
1,2,1,0.563,1,2,34,"on",9,2,3,1
1,2,0,0.72,3,1,34,"on",9,1,2,1
1,2,0,0.567,3,1,35,"on",9,1,2,1
2,1,0,-1.026,2,1,35,"on",9,1,3,1
1,2,1,0.651,1,2,35,"on",9,2,3,1
1,2,0,0.678,1,1,36,"on",9,2,3,1
1,2,0,0.74,2,1,36,"on",9,1,3,1
2,1,0,-1.005,3,1,36,"on",9,1,2,1
1,2,1,0.769,2,2,37,"on",9,1,3,1
1,2,1,0.526,1,2,37,"on",9,2,3,1
1,2,1,0.615,3,2,37,"on",9,1,2,1
1,2,1,0.593,1,2,38,"on",9,2,3,1
1,2,0,0.712,3,1,38,"on",9,1,2,1
1,2,1,0.902,2,2,38,"on",9,1,3,1
1,2,1,0.487,1,2,39,"on",9,2,3,1
1,2,1,0.739,3,2,39,"on",9,1,2,1
1,2,0,1.079,2,1,39,"on",9,1,3,1
1,2,1,0.454,1,2,40,"on",9,2,3,1
1,2,1,0.75,3,2,40,"on",9,1,2,1
1,2,0,0.569,2,1,40,"on",9,1,3,1
2,1,0,-1.285,1,1,1,"on",10,2,3,1
2,1,1,-0.852,2,2,1,"on",10,1,3,1
2,1,0,-0.871,3,1,1,"on",10,1,2,1
2,1,0,-0.968,2,1,2,"on",10,1,3,1
2,1,0,-0.795,1,1,2,"on",10,2,3,1
1,2,0,0.994,3,1,2,"on",10,1,2,1
2,1,0,-0.801,1,1,3,"on",10,2,3,1
2,1,0,-0.709,2,1,3,"on",10,1,3,1
2,1,0,-0.717,3,1,3,"on",10,1,2,1
2,1,0,-0.561,1,1,4,"on",10,2,3,1
2,1,0,-0.283,3,1,4,"on",10,1,2,1
2,1,0,-1.011,2,1,4,"on",10,1,3,1
2,1,0,-0.823,1,1,5,"on",10,2,3,1
1,2,1,0.993,3,2,5,"on",10,1,2,1
1,2,1,1.276,2,2,5,"on",10,1,3,1
1,2,1,0.766,1,2,6,"on",10,2,3,1
1,2,1,0.981,2,2,6,"on",10,1,3,1
1,2,0,0.921,3,1,6,"on",10,1,2,1
1,2,1,0.415,3,2,7,"on",10,1,2,1
1,2,1,0.685,2,2,7,"on",10,1,3,1
1,2,0,1.018,1,1,7,"on",10,2,3,1
2,1,1,-0.745,3,2,8,"on",10,1,2,1
1,2,1,0.733,1,2,8,"on",10,2,3,1
2,1,0,-0.707,2,1,8,"on",10,1,3,1
2,1,0,-0.672,2,1,9,"on",10,1,3,1
2,1,0,-0.362,1,1,9,"on",10,2,3,1
1,2,1,0.446,3,2,9,"on",10,1,2,1
2,1,0,-0.845,3,1,10,"on",10,1,2,1
2,1,1,-0.626,2,2,10,"on",10,1,3,1
1,2,1,0.607,1,2,10,"on",10,2,3,1
2,1,1,-0.767,3,2,11,"on",10,1,2,1
1,2,0,0.695,1,1,11,"on",10,2,3,1
1,2,1,0.603,2,2,11,"on",10,1,3,1
1,2,0,0.577,1,1,12,"on",10,2,3,1
1,2,1,0.525,3,2,12,"on",10,1,2,1
2,1,1,-0.684,2,2,12,"on",10,1,3,1
1,2,0,0.357,3,1,13,"on",10,1,2,1
1,2,1,0.545,2,2,13,"on",10,1,3,1
1,2,1,0.593,1,2,13,"on",10,2,3,1
2,1,0,-0.578,2,1,14,"on",10,1,3,1
1,2,0,0.455,1,1,14,"on",10,2,3,1
2,1,0,-0.648,3,1,14,"on",10,1,2,1
1,2,0,0.543,1,1,15,"on",10,2,3,1
1,2,0,1.059,3,1,15,"on",10,1,2,1
1,2,0,0.865,2,1,15,"on",10,1,3,1
2,1,0,-0.66,2,1,16,"on",10,1,3,1
1,2,0,0.637,1,1,16,"on",10,2,3,1
1,2,0,0.955,3,1,16,"on",10,1,2,1
2,1,0,-0.757,3,1,17,"on",10,1,2,1
1,2,1,0.864,2,2,17,"on",10,1,3,1
1,2,1,1.084,1,2,17,"on",10,2,3,1
2,1,0,-1.234,1,1,18,"on",10,2,3,1
1,2,1,0.812,2,2,18,"on",10,1,3,1
2,1,1,-0.954,3,2,18,"on",10,1,2,1
1,2,0,0.722,2,1,19,"on",10,1,3,1
1,2,1,1.366,1,2,19,"on",10,2,3,1
2,1,0,-0.898,3,1,19,"on",10,1,2,1
1,2,1,0.5,2,2,20,"on",10,1,3,1
1,2,1,0.728,1,2,20,"on",10,2,3,1
2,1,0,-0.814,3,1,20,"on",10,1,2,1
1,2,1,0.609,3,2,21,"on",10,1,2,1
1,2,1,0.855,1,2,21,"on",10,2,3,1
1,2,1,1.148,2,2,21,"on",10,1,3,1
1,2,0,1.544,1,1,22,"on",10,2,3,1
1,2,1,0.614,3,2,22,"on",10,1,2,1
1,2,0,1.063,2,1,22,"on",10,1,3,1
